time,open,high,low,close,volume
2026-04-03,1856.74,1868.91,1832.52,1837.43,303505426
2026-04-06,1833.61,1850.09,1828.18,1836.25,265762907
2026-04-07,1840.92,1852.58,1829.44,1840.96,233280237
2026-04-08,1875.69,1931.56,1875.69,1931.01,555810698
2026-04-09,1924.48,1933.8,1910.46,1915.01,399798806
2026-04-10,1931.83,1946.6,1923.84,1928.23,430977258
2026-04-13,1910.44,1933.96,1906.14,1925.66,346457150
2026-04-14,1946.0,1955.16,1938.06,1946.55,391100282
2026-04-15,1960.17,1964.34,1954.64,1961.6,370409885
2026-04-16,1966.13,1982.79,1958.76,1979.19,483521285
2026-04-17,1992.29,2008.98,1988.11,1988.11,323434799
2026-04-20,1992.8,2009.95,1980.83,2009.04,308506334
2026-04-21,2028.6,2042.12,2007.08,2007.08,366990591
2026-04-22,2009.76,2029.47,1990.45,2025.41,267220947
2026-04-23,2034.37,2047.68,2014.71,2024.74,429545584
2026-04-24,2027.72,2035.48,2001.22,2011.42,302782727
2026-04-28,2009.19,2045.19,2008.7,2041.4,266294801
2026-04-29,2039.26,2042.72,2010.24,2022.75,288684052
2026-05-04,2032.06,2039.83,2006.63,2014.62,293024517
2026-05-05,2012.86,2033.63,2005.7,2032.3,340362820
2026-05-06,2040.17,2057.82,2031.75,2053.41,309377553
2026-05-07,2061.77,2092.06,2060.85,2079.1,387465729
2026-05-08,2079.07,2082.8,2063.83,2074.06,371800862
2026-05-11,2072.57,2075.71,2040.51,2040.51,322391497
2026-05-12,2037.94,2054.34,2027.34,2053.97,297378107
2026-05-13,2066.09,2066.09,2025.88,2043.51,384219211
2026-05-14,2040.43,2069.4,2034.83,2068.62,322773308
2026-05-15,2070.83,2071.44,2042.97,2050.58,368371488
2026-05-18,2045.71,2052.99,2033.48,2046.37,355928832
2026-05-19,2048.54,2049.02,2022.73,2027.45,444774371
2026-05-20,2024.02,2038.02,1976.41,2028.94,553387111
2026-05-21,2038.04,2040.69,2017.22,2027.51,334087255
2026-05-22,2030.24,2030.24,1998.61,2010.93,279393809
2026-05-25,2013.96,2030.25,2013.96,2021.72,286535225
2026-05-26,2025.56,2031.05,2017.06,2027.9,306850922
2026-05-27,2033.88,2033.95,2015.72,2022.46,431992373
2026-05-28,2017.7,2028.16,1999.82,1999.82,297579129
2026-05-29,2000.62,2013.13,1993.08,1997.06,301535741
2026-06-01,2001.23,2007.43,1984.83,1989.71,205789960
2026-06-02,1990.55,2001.07,1969.58,1972.99,344574732
2026-06-03,1971.77,1991.08,1961.88,1974.6,333625461
2026-06-04,1977.21,1982.33,1965.93,1982.29,325429497
2026-06-05,1984.36,1990.8,1976.62,1986.28,261368107
2026-06-08,1966.37,1969.37,1936.2,1936.81,319237098
2026-06-09,1945.21,1957.45,1933.38,1951.92,282000416
2026-06-10,1951.94,1964.17,1947.88,1960.97,255409277
2026-06-11,1951.86,1955.49,1944.61,1947.28,174219205
2026-06-12,1964.5,1969.19,1943.05,1944.36,343395294
2026-06-15,1959.77,1967.82,1944.76,1962.48,395353853
2026-06-16,1969.48,1970.66,1958.09,1960.19,265607238
2026-06-17,1952.7,1962.96,1944.48,1957.17,349843238
2026-06-18,1968.67,1975.06,1964.99,1967.22,257815679
2026-06-19,1973.88,1974.86,1944.34,1963.57,282675968
2026-06-22,1970.53,1986.91,1964.78,1980.13,215407912
2026-06-23,1992.81,2018.15,1986.3,1995.12,559020824
2026-06-24,2005.59,2018.46,1994.64,2010.15,275340627
2026-06-25,2013.14,2015.06,1998.39,2004.62,230753501
2026-06-26,1999.69,2009.27,1989.59,2008.57,224676827
2026-06-29,2006.25,2009.73,1999.83,2004.29,259459741
2026-06-30,2003.46,2007.22,1990.47,1995.71,312451165
2026-07-01,1996.71,2016.64,1996.71,2013.35,346105354
2026-07-02,2017.34,2024.3,2006.04,2009.04,261341701
2026-07-03,2010.56,2010.65,1997.0,2002.56,230583465
2026-07-06,2010.87,2013.25,1974.63,1991.11,327998739
2026-07-07,1991.27,1995.91,1978.0,1995.91,233987241
2026-07-08,1994.02,2002.01,1984.84,1998.44,270498709
2026-07-09,1988.26,1995.0,1985.04,1987.11,226824012
2026-07-10,1986.12,1992.27,1970.75,1970.82,243070700
2026-07-13,1968.57,1968.57,1923.41,1939.84,392989272
2026-07-14,1931.31,1946.06,1913.48,1946.06,280660067
2026-07-15,1947.1,1947.1,1913.53,1916.05,247017691
2026-07-16,1907.34,1941.86,1897.1,1941.65,362416748
2026-07-17,1941.65,1942.43,1926.16,1931.65,200834292
2026-07-20,1926.29,1927.61,1877.65,1887.32,392464475
2026-07-21,1878.71,1901.03,1876.93,1881.32,455131859
2026-07-22,1885.26,1894.03,1823.79,1826.9,447688086
2026-07-23,1827.4,1854.5,1806.34,1845.32,409330562
2026-07-24,1829.7,1836.99,1818.53,1829.36,237176861
2026-07-27,1841.12,1853.37,1806.03,1806.5,243637114
2026-07-28,1794.45,1827.97,1792.15,1824.35,358621092
2026-07-29,1822.94,1849.12,1814.19,1849.12,276527381
2026-07-30,1848.98,1893.25,1842.8,1886.27,352003977
2026-07-31,1900.86,1900.86,1835.17,1872.07,312616130
2026-08-03,1880.76,1920.01,1878.33,1917.69,324310299
2026-08-04,1919.84,1927.35,1910.97,1927.35,300150410
2026-08-05,1936.59,1941.4,1910.24,1916.88,298608825
2026-08-06,1923.49,1923.49,1901.3,1902.79,249244921
2026-08-07,1901.64,1916.14,1894.06,1911.09,300964876
2026-08-10,1916.34,1933.73,1899.64,1925.18,336351795
2026-08-11,1928.29,1938.94,1916.63,1922.53,247811838
2026-08-12,1924.31,1944.59,1919.58,1936.46,228309113
2026-08-13,1939.41,1944.4,1906.38,1909.23,312988342
2026-08-14,1907.07,1908.9,1868.27,1876.81,289154455
2026-08-17,1875.43,1885.29,1868.97,1877.68,231391094
2026-08-18,1879.51,1894.83,1866.45,1876.14,244929474
2026-08-19,1876.72,1878.75,1864.16,1875.73,263163977
2026-08-20,1883.05,1896.2,1881.72,1887.06,203541056
2026-08-21,1885.84,1927.79,1877.05,1927.79,332596886
2026-08-24,1947.91,1952.13,1933.63,1942.0,282782231
2026-08-25,1944.09,1958.81,1932.33,1936.15,308512421
2026-08-26,1935.55,1970.01,1934.62,1970.01,358043254
2026-08-27,1969.75,1984.09,1967.92,1979.23,259487690
2026-08-28,1981.0,1992.15,1971.18,1982.96,314108261
2026-09-03,1971.4,1972.71,1949.93,1961.57,278367217
2026-09-04,1964.43,1989.54,1964.3,1984.89,293962537
2026-09-07,1988.56,2000.42,1963.01,1963.01,295081034
2026-09-08,1961.28,1970.4,1956.95,1968.52,202918764
2026-09-09,1973.14,1984.72,1966.06,1967.64,274108977
2026-09-10,1964.97,1982.68,1958.78,1976.82,229575935
2026-09-11,1967.8,1967.84,1936.69,1936.69,308837522
2026-09-14,1936.19,1942.79,1916.84,1928.57,336704043
2026-09-15,1936.12,1951.58,1935.94,1951.14,293576357
2026-09-16,1952.23,1955.74,1941.82,1954.29,243337050
2026-09-17,1945.19,1978.53,1942.89,1975.01,330969490
2026-09-18,1986.03,1997.37,1964.17,1964.17,476251826
2026-09-21,1978.22,1978.22,1932.61,1953.26,353309582
2026-09-22,1951.73,1968.55,1942.9,1965.36,190955050
2026-09-23,1965.94,1974.17,1961.27,1970.41,144404198
